timestamp,mavros_connected,px4_armed,px4_mode,alignment_complete,rf2o_valid,rf2o_age_sec,aligned_x,aligned_y,aligned_yaw_deg,px4_x,px4_y,px4_yaw_deg,position_difference_m,yaw_difference_deg,publishing_to_px4,rejection_reason
1785677753.044153,true,false,AUTO.LOITER,true,true,0.043048,-9.324518,8.984442,-149.752137,-9.325093,8.981920,-149.929605,0.002587,0.177469,true,none
1785677754.044440,true,false,AUTO.LOITER,true,true,0.040212,-9.323697,8.984031,-149.885225,-9.306189,8.920476,-149.939737,0.065922,0.054512,true,none
1785677755.044016,true,false,AUTO.LOITER,true,true,0.143513,-9.323512,8.984666,-150.358080,-9.304782,8.910286,-149.952673,0.076702,-0.405406,true,none
1785677756.044033,true,false,AUTO.LOITER,true,true,0.042627,-9.324165,8.985951,-150.074126,-9.312534,8.924149,-149.962549,0.062888,-0.111577,true,none
1785677757.044029,true,false,AUTO.LOITER,true,true,0.041443,-9.323710,8.985283,-149.811908,-9.322237,8.952701,-149.968269,0.032615,0.156361,true,none
1785677758.044046,true,false,AUTO.LOITER,true,true,0.034759,-9.322925,8.983750,-150.114848,-9.328113,8.974593,-149.964563,0.010524,-0.150285,true,none
1785677759.044063,true,false,AUTO.LOITER,true,true,0.128802,-9.322863,8.983867,-150.205625,-9.328094,8.982775,-149.957433,0.005344,-0.248192,true,none
1785677760.044034,true,false,AUTO.LOITER,true,true,0.140136,-9.323099,8.984285,-149.950150,-9.325899,8.983221,-149.957970,0.002996,0.007819,true,none
1785677761.044044,true,false,AUTO.LOITER,true,true,0.041133,-9.323736,8.984872,-149.892626,-9.324430,8.982199,-149.956516,0.002762,0.063890,true,none
1785677762.044399,true,false,AUTO.LOITER,true,true,0.023656,-9.324805,8.986147,-150.173852,-9.324496,8.981686,-149.952052,0.004472,-0.221800,true,none
1785677763.044035,true,false,AUTO.LOITER,true,true,0.043822,-9.324366,8.985948,-149.794108,-7.423493,-10.604650,-50.917370,19.682603,-98.876738,true,none
1785677764.044049,true,false,AUTO.LOITER,true,true,0.142739,-9.323989,8.985159,-150.317822,-9.325546,8.983880,-51.347480,0.002016,-98.970342,true,none
1785677765.044056,true,false,AUTO.LOITER,true,true,0.038307,-9.324686,8.985616,-150.125782,-9.325416,8.982598,-149.955265,0.003105,-0.170517,true,none
1785677766.044027,true,false,AUTO.LOITER,true,true,0.041790,-9.324943,8.986649,-150.184593,-9.324243,8.982940,-149.978119,0.003775,-0.206473,true,none
1785677767.044028,true,false,AUTO.LOITER,true,true,0.142971,-9.323871,8.985893,-149.993868,-9.325074,8.983284,-149.957597,0.002873,-0.036272,true,none
1785677768.044061,true,false,AUTO.LOITER,true,true,0.041452,-9.324199,8.986739,-149.636037,-9.326013,8.982450,-149.890062,0.004656,0.254025,true,none
1785677769.044027,true,false,AUTO.LOITER,true,true,0.042198,-9.324644,8.987112,-149.647014,-9.325956,8.981551,-149.832028,0.005713,0.185015,true,none
1785677770.044025,true,false,AUTO.LOITER,true,true,0.042710,-9.323902,8.986139,-149.447760,-9.325706,8.981860,-149.792174,0.004644,0.344414,true,none
1785677771.044027,true,false,AUTO.LOITER,true,true,0.043525,-9.322684,8.985620,-149.420967,-9.325637,8.981539,-149.749792,0.005038,0.328825,true,none
1785677772.044024,true,false,AUTO.LOITER,true,true,0.039985,-9.322931,8.985678,-149.684691,-9.326029,8.981699,-149.713743,0.005043,0.029052,true,none
1785677773.044065,true,false,AUTO.LOITER,true,true,0.042572,-9.322571,8.986058,-149.404155,-9.324553,8.982246,-149.689579,0.004297,0.285423,true,none
1785677774.044073,true,false,AUTO.LOITER,true,true,0.142994,-9.322274,8.987037,-149.740721,-9.320967,8.981338,-149.669485,0.005847,-0.071236,true,none
1785677775.044142,true,false,AUTO.LOITER,true,true,0.042621,-9.323304,8.988576,-149.772734,-9.322193,8.981517,-149.656294,0.007146,-0.116439,true,none
1785677776.044033,true,false,AUTO.LOITER,true,true,0.043644,-9.323800,8.989915,-149.836642,-9.324100,8.983015,-149.656909,0.006906,-0.179732,true,none
1785677777.044063,true,false,AUTO.LOITER,true,true,0.143172,-9.322643,8.989020,-149.756337,-9.325312,8.983193,-149.682877,0.006408,-0.073460,true,none
1785677778.044027,true,false,AUTO.LOITER,true,true,0.043344,-9.322419,8.989282,-149.790987,-9.326880,8.983167,-149.698023,0.007570,-0.092965,true,none
1785677779.044024,true,false,AUTO.LOITER,true,true,0.041186,-9.322229,8.988990,-150.097057,-9.327950,8.983895,-149.695335,0.007660,-0.401722,true,none
1785677780.044028,true,false,AUTO.LOITER,true,true,0.041441,-9.320666,8.989303,-149.915452,-9.326579,8.984796,-149.724706,0.007435,-0.190746,true,none
1785677781.044054,true,false,AUTO.LOITER,true,true,0.042117,-9.323323,8.993112,-149.604318,-9.324398,8.987187,-149.740822,0.006022,0.136503,true,none
1785677782.044026,true,false,AUTO.LOITER,true,true,0.042179,-9.323352,8.993005,-150.058971,-9.324229,8.990832,-149.765237,0.002343,-0.293735,true,none
1785677783.044021,true,false,AUTO.LOITER,true,true,0.041812,-9.323937,8.993268,-150.040469,-9.323157,8.991429,-149.790773,0.001997,-0.249697,true,none
1785677784.044024,true,false,AUTO.LOITER,true,true,0.142506,-9.323544,8.993776,-150.182787,-9.322605,8.988969,-149.813758,0.004898,-0.369029,true,none
1785677785.044150,true,false,AUTO.LOITER,true,true,0.042116,-9.322745,8.992583,-150.207029,-9.322474,8.985362,-149.835423,0.007226,-0.371606,true,none
1785677786.044026,true,false,AUTO.LOITER,true,true,0.041553,-9.324908,8.994629,-150.281117,-9.323183,8.983606,-149.855262,0.011157,-0.425855,true,none
1785677787.044023,true,false,AUTO.LOITER,true,true,0.143084,-9.324541,8.995215,-150.112257,-9.324377,8.985124,-149.874902,0.010092,-0.237355,true,none
1785677788.044025,true,false,AUTO.LOITER,true,true,0.041597,-9.324536,8.995108,-150.341104,-9.324617,8.986567,-149.908506,0.008542,-0.432599,true,none
1785677789.044026,true,false,AUTO.LOITER,true,true,0.042524,-9.324954,8.995293,-150.312399,-9.325052,8.987746,-149.930344,0.007547,-0.382055,true,none
1785677790.044034,true,false,AUTO.LOITER,true,true,0.143617,-9.325205,8.996101,-150.051508,-9.324692,8.987158,-149.944296,0.008958,-0.107212,true,none
1785677791.044024,true,false,AUTO.LOITER,true,true,0.042634,-9.324117,8.995064,-150.027882,-9.325374,8.986359,-149.961717,0.008796,-0.066165,true,none
1785677792.044029,true,false,AUTO.LOITER,true,true,0.041131,-9.323493,8.994891,-150.202142,-9.326360,8.984680,-149.969257,0.010605,-0.232885,true,none
1785677793.044026,true,false,AUTO.LOITER,true,true,0.041310,-9.323440,8.994820,-150.283834,-9.326552,8.984312,-149.985922,0.010959,-0.297912,true,none
1785677794.044027,true,false,AUTO.LOITER,true,true,0.141910,-9.322846,8.994538,-150.283599,-9.326095,8.984681,-150.003927,0.010378,-0.279672,true,none
1785677795.044030,true,false,AUTO.LOITER,true,true,0.040727,-9.322302,8.994412,-150.415686,-9.324900,8.986088,-150.027973,0.008720,-0.387713,true,none
1785677796.044025,true,false,AUTO.LOITER,true,true,0.040750,-9.322662,8.994575,-150.647951,-9.323313,8.987851,-150.045959,0.006755,-0.601993,true,none
1785677797.044030,true,false,AUTO.LOITER,true,true,0.140632,-9.322880,8.995186,-150.214925,-9.323213,8.988999,-150.071070,0.006195,-0.143855,true,none
1785677798.044026,true,false,AUTO.LOITER,true,true,0.041956,-9.322372,8.995262,-150.470914,-9.325253,8.991443,-150.092447,0.004784,-0.378467,true,none
1785677799.044024,true,false,AUTO.LOITER,true,true,0.043298,-9.322673,8.994629,-150.188495,-9.326780,8.992872,-150.116737,0.004467,-0.071759,true,none
1785677800.044025,true,false,AUTO.LOITER,true,true,0.143123,-9.322059,8.994470,-150.315437,-9.326632,8.991554,-150.137936,0.005423,-0.177501,true,none
1785677801.044027,true,false,AUTO.LOITER,true,true,0.043748,-9.322202,8.995190,-150.188112,-9.325580,8.991075,-150.159841,0.005324,-0.028271,true,none
1785677802.044066,true,false,AUTO.LOITER,true,true,0.041889,-9.322313,8.995322,-150.808164,-9.323845,8.990236,-150.180561,0.005312,-0.627603,true,none
1785677803.044028,true,false,AUTO.LOITER,true,true,0.042012,-9.323415,8.996398,-150.974566,-9.323683,8.989191,-150.206186,0.007212,-0.768380,true,none
1785677804.044024,true,false,AUTO.LOITER,true,true,0.042575,-9.322731,8.995314,-150.661443,-9.325903,8.990307,-150.245370,0.005927,-0.416073,true,none
1785677805.044022,true,false,AUTO.LOITER,true,true,0.041421,-9.322331,8.994624,-150.760182,-9.327788,8.989996,-150.282306,0.007156,-0.477876,true,none
1785677806.044022,true,false,AUTO.LOITER,true,true,0.040689,-9.322949,8.995590,-151.023458,-9.327568,8.989460,-150.306466,0.007676,-0.716992,true,none
1785677807.044026,true,false,AUTO.LOITER,true,true,0.142314,-9.322311,8.994044,-150.885839,-9.327334,8.988662,-150.353232,0.007363,-0.532607,true,none
1785677808.044038,true,false,AUTO.LOITER,true,true,0.042692,-9.322587,8.994435,-150.712821,-9.326006,8.987105,-150.393869,0.008088,-0.318952,true,none
1785677809.043990,true,false,AUTO.LOITER,true,true,0.041667,-9.322734,8.994213,-150.706956,-9.324192,8.986286,-150.416267,0.008059,-0.290689,true,none
1785677810.044043,true,false,AUTO.LOITER,true,true,0.142640,-9.323524,8.994923,-150.841851,-9.323387,8.986835,-150.440710,0.008089,-0.401141,true,none
1785677811.044019,true,false,AUTO.LOITER,true,true,0.043363,-9.322854,8.994715,-150.797383,-9.323448,8.988512,-150.467317,0.006232,-0.330066,true,none
1785677812.044032,true,false,AUTO.LOITER,true,true,0.043111,-9.322546,8.995394,-151.235506,-9.323171,8.990611,-150.502177,0.004824,-0.733329,true,none
1785677813.044018,true,false,AUTO.LOITER,true,true,0.144178,-9.323510,8.996522,-151.377565,-9.322909,8.992373,-150.543462,0.004192,-0.834103,true,none
1785677814.044031,true,false,AUTO.LOITER,true,true,0.042665,-9.322415,8.996107,-151.194010,-9.306087,8.956164,-150.590107,0.043151,-0.603903,true,none
1785677815.044031,true,false,AUTO.LOITER,true,true,0.044345,-9.322086,8.995720,-151.131764,-9.292239,8.932323,-150.628702,0.070072,-0.503062,true,none
1785677816.044019,true,false,AUTO.LOITER,true,true,0.142165,-9.322657,8.996376,-151.226281,-9.299666,8.949435,-150.669492,0.052269,-0.556789,true,none
1785677817.044060,true,false,AUTO.LOITER,true,true,0.042517,-9.321998,8.996559,-151.332573,-9.312286,8.976343,-150.708782,0.022428,-0.623791,true,none
1785677818.044024,true,false,AUTO.LOITER,true,true,0.041342,-9.319401,8.994552,-150.809062,-9.318373,8.993094,-150.748662,0.001784,-0.060400,true,none
1785677819.044028,true,false,AUTO.LOITER,true,true,0.039969,-9.318120,8.993517,-151.071365,-9.319434,8.999265,-150.781089,0.005896,-0.290277,true,none
1785677820.044039,true,false,AUTO.LOITER,true,true,0.142503,-9.322763,8.997520,-151.394503,-9.318073,9.002536,-150.813613,0.006866,-0.580890,true,none
1785677821.044025,true,false,AUTO.LOITER,true,true,0.042002,-9.323119,8.997730,-151.093543,-9.320439,9.003881,-150.849741,0.006709,-0.243801,true,none
1785677822.044012,true,false,AUTO.LOITER,true,true,0.041140,-9.323199,8.996292,-151.744921,-9.321380,9.003122,-150.876616,0.007069,-0.868305,true,none
1785677823.044044,true,false,AUTO.LOITER,true,true,0.142098,-9.323568,8.996417,-151.804163,-9.319841,9.000394,-150.933308,0.005450,-0.870855,true,none
1785677824.044042,true,false,AUTO.LOITER,true,true,0.043189,-9.323514,8.996013,-151.518498,-9.318062,8.996858,-150.984574,0.005517,-0.533923,true,none
1785677825.044027,true,false,AUTO.LOITER,true,true,0.040707,-9.321189,8.995630,-151.362405,-9.317352,8.995889,-151.032265,0.003846,-0.330140,true,none
1785677826.044031,true,false,AUTO.LOITER,true,true,0.142218,-9.321251,8.995973,-151.901420,-9.317421,8.994389,-151.070709,0.004145,-0.830711,true,none
1785677827.044045,true,false,AUTO.LOITER,true,true,0.041367,-9.322006,8.995941,-151.746282,-9.318749,8.992788,-151.124244,0.004533,-0.622038,true,none
1785677828.044029,true,false,AUTO.LOITER,true,true,0.040389,-9.321200,8.994985,-151.713392,-9.320967,8.991640,-151.170415,0.003353,-0.542977,true,none
1785677829.044031,true,false,AUTO.LOITER,true,true,0.142268,-9.321146,8.995345,-151.697883,-9.322232,8.989876,-151.216117,0.005576,-0.481767,true,none
1785677830.044024,true,false,AUTO.LOITER,true,true,0.041121,-9.321769,8.996485,-151.757351,-9.322653,8.989123,-151.264173,0.007414,-0.493178,true,none
1785677831.044029,true,false,AUTO.LOITER,true,true,0.040898,-9.321060,8.995783,-151.393713,-9.323550,8.989545,-151.307982,0.006717,-0.085731,true,none
1785677832.044021,true,false,AUTO.LOITER,true,true,0.141780,-9.320497,8.995517,-151.692215,-9.323452,8.990674,-151.344213,0.005674,-0.348002,true,none
1785677833.044031,true,false,AUTO.LOITER,true,true,0.042676,-9.322043,8.996589,-151.551819,-9.322850,8.992302,-151.380261,0.004362,-0.171557,true,none
1785677834.044028,true,false,AUTO.LOITER,true,true,0.041944,-9.321887,8.996514,-151.851581,-9.322870,8.992734,-151.413014,0.003905,-0.438568,true,none
1785677835.044019,true,false,AUTO.LOITER,true,true,0.142778,-9.321831,8.995604,-151.558606,-9.321964,8.993366,-151.450316,0.002241,-0.108290,true,none
1785677836.044028,true,false,AUTO.LOITER,true,true,0.138398,-9.321603,8.996249,-151.617475,-9.321471,8.993599,-151.485706,0.002654,-0.131769,true,none
1785677837.044025,true,false,AUTO.LOITER,true,true,0.041129,-9.321921,8.995768,-151.585224,-9.321125,8.993847,-151.507668,0.002079,-0.077556,true,none
1785677838.044015,true,false,AUTO.LOITER,true,true,0.039041,-9.321230,8.995256,-151.383522,-9.321860,8.994840,-151.527467,0.000756,0.143945,true,none
1785677839.044031,true,false,AUTO.LOITER,true,true,0.140508,-9.321066,8.995119,-151.560360,-9.321421,8.995362,-151.555809,0.000430,-0.004551,true,none
1785677840.044030,true,false,AUTO.LOITER,true,true,0.040826,-9.321386,8.996059,-151.832142,-9.320286,8.995723,-151.578634,0.001151,-0.253508,true,none
1785677841.044039,true,false,AUTO.LOITER,true,true,0.040556,-9.321180,8.996564,-151.768129,-9.318332,8.995970,-151.603365,0.002909,-0.164764,true,none
1785677842.044024,true,false,AUTO.LOITER,true,true,0.141055,-9.320354,8.995982,-151.659788,-9.316240,8.994077,-151.624723,0.004534,-0.035065,true,none
1785677843.044031,true,false,AUTO.LOITER,true,true,0.039624,-9.320222,8.995721,-151.252553,-9.314271,8.991965,-151.631496,0.007037,0.378942,true,none
1785677844.044024,true,false,AUTO.LOITER,true,true,0.042887,-9.320815,8.996900,-151.299290,-9.314095,8.991611,-151.633393,0.008552,0.334103,true,none
1785677845.044047,true,false,AUTO.LOITER,true,true,0.142011,-9.320079,8.996437,-150.757683,-9.314782,8.991696,-151.629445,0.007108,0.871762,true,none
1785677846.044027,true,false,AUTO.LOITER,true,true,0.042481,-9.319750,8.996978,-151.071142,-9.316573,8.991173,-151.621951,0.006618,0.550809,true,none
1785677847.044024,true,false,AUTO.LOITER,true,true,0.042507,-9.319874,8.997386,-151.090556,-9.320213,8.990823,-151.604137,0.006571,0.513581,true,none
1785677848.044029,true,false,AUTO.LOITER,true,true,0.141344,-9.318963,8.996390,-150.624844,-9.322298,8.990521,-151.592344,0.006751,0.967500,true,none
1785677849.044052,true,false,AUTO.LOITER,true,true,0.041020,-9.318882,8.995870,-150.527592,-9.323747,8.990438,-151.574367,0.007291,1.046775,true,none
1785677850.044026,true,false,AUTO.LOITER,true,true,0.040614,-9.319175,8.996058,-150.841446,-9.324677,8.989437,-151.548176,0.008609,0.706730,true,none
1785677851.044025,true,false,AUTO.LOITER,true,true,0.041270,-9.319106,8.995631,-150.878611,-9.325006,8.987124,-151.528630,0.010352,0.650019,true,none
1785677852.044027,true,false,AUTO.LOITER,true,true,0.041440,-9.319149,8.996588,-150.786787,-9.324038,8.986978,-151.512458,0.010782,0.725671,true,none
1785677853.044019,true,false,AUTO.LOITER,true,true,0.041189,-9.319584,8.997387,-150.837570,-9.323230,8.989836,-151.482741,0.008386,0.645171,true,none
1785677854.044030,true,false,AUTO.LOITER,true,true,0.041314,-9.319877,8.997699,-150.991736,-9.323804,8.991268,-151.459311,0.007535,0.467576,true,none
1785677855.044026,true,false,AUTO.LOITER,true,true,0.140529,-9.320119,8.997733,-150.903494,-9.323804,8.989657,-151.437805,0.008877,0.534311,true,none
1785677856.044023,true,false,AUTO.LOITER,true,true,0.042119,-9.319920,8.997405,-151.122506,-9.323098,8.988089,-151.425976,0.009843,0.303470,true,none
1785677857.044033,true,false,AUTO.LOITER,true,true,0.042686,-9.321280,8.997293,-151.603556,-9.322446,8.988151,-151.410264,0.009217,-0.193291,true,none
1785677858.044039,true,false,AUTO.LOITER,true,true,0.142683,-9.320776,8.996537,-151.309973,-9.323874,8.989470,-151.422510,0.007717,0.112537,true,none
1785677859.044023,true,false,AUTO.LOITER,true,true,0.041839,-9.320397,8.996177,-151.248052,-9.324515,8.991353,-151.418736,0.006343,0.170684,true,none
1785677860.044065,true,false,AUTO.LOITER,true,true,0.039162,-9.321324,8.996757,-151.255274,-9.323588,8.992970,-151.405802,0.004412,0.150528,true,none
1785677861.044025,true,false,AUTO.LOITER,true,true,0.141327,-9.321599,8.996529,-151.098183,-9.322879,8.993753,-151.398526,0.003057,0.300343,true,none
1785677862.044032,true,false,AUTO.LOITER,true,true,0.040022,-9.321603,8.996830,-151.053412,-9.322617,8.993206,-151.400284,0.003763,0.346872,true,none
1785677863.044053,true,false,AUTO.LOITER,true,true,0.041591,-9.321444,8.996893,-151.242630,-9.321458,8.992382,-151.404441,0.004511,0.161811,true,none
1785677864.044030,true,false,AUTO.LOITER,true,true,0.140710,-9.321926,8.996862,-151.370866,-9.321099,8.991642,-151.405910,0.005285,0.035043,true,none
1785677865.044027,true,false,AUTO.LOITER,true,true,0.041633,-9.322500,8.997183,-151.712817,-9.321982,8.990582,-151.415290,0.006620,-0.297526,true,none
1785677866.044033,true,false,AUTO.LOITER,true,true,0.040483,-9.322311,8.996964,-151.494101,-9.323633,8.992313,-151.431846,0.004835,-0.062255,true,none
1785677867.044023,true,false,AUTO.LOITER,true,true,0.142415,-9.322152,8.997141,-151.641330,-9.324631,8.993753,-151.449414,0.004197,-0.191917,true,none
1785677868.044264,true,false,AUTO.LOITER,true,true,0.044132,-9.323006,8.998535,-152.282085,-9.323463,8.993733,-151.481424,0.004823,-0.800661,true,none
1785677869.043983,true,false,AUTO.LOITER,true,true,0.043378,-9.323368,8.998209,-151.896872,-9.321418,8.993758,-151.507662,0.004859,-0.389210,true,none
1785677870.044116,true,false,AUTO.LOITER,true,true,0.142389,-9.320320,8.996381,-151.597788,-9.320175,8.994705,-151.532774,0.001682,-0.065014,true,none
1785677871.044026,true,false,AUTO.LOITER,true,true,0.041295,-9.320526,8.995950,-151.686324,-9.319841,8.995080,-151.551870,0.001107,-0.134454,true,none
1785677872.044071,true,false,AUTO.LOITER,true,true,0.038110,-9.320734,8.996375,-151.750926,-9.319578,8.996082,-151.548077,0.001193,-0.202850,true,none
1785677873.044024,true,false,AUTO.LOITER,true,true,0.042061,-9.320595,8.996544,-152.020391,-9.320443,8.995743,-151.566210,0.000816,-0.454180,true,none
1785677874.044029,true,false,AUTO.LOITER,true,true,0.042048,-9.321190,8.997574,-152.183188,-9.319715,8.994655,-151.593912,0.003270,-0.589276,true,none
1785677875.044033,true,false,AUTO.LOITER,true,true,0.041290,-9.322565,8.998591,-152.185959,-9.320301,8.993986,-151.623227,0.005131,-0.562731,true,none
1785677876.044031,true,false,AUTO.LOITER,true,true,0.042861,-9.321717,8.997403,-151.993263,-9.315173,8.965004,-151.635919,0.033053,-0.357344,true,none
1785677877.044029,true,false,AUTO.LOITER,true,true,0.138560,-9.325861,8.999794,-152.264710,-9.315166,8.985413,-151.665535,0.017923,-0.599175,true,none
1785677878.044032,true,false,AUTO.LOITER,true,true,0.043896,-9.327131,9.001825,-152.358147,-9.314478,8.993012,-151.705481,0.015420,-0.652666,true,none
1785677879.044025,true,false,AUTO.LOITER,true,true,0.044142,-9.326943,9.001767,-152.137520,-9.303257,8.915319,-151.746032,0.089634,-0.391488,true,none
1785677880.044110,true,false,AUTO.LOITER,true,true,0.042250,-9.326656,9.000407,-152.559256,-9.296333,8.877537,-151.777813,0.126556,-0.781443,true,none
1785677881.044039,true,false,AUTO.LOITER,true,true,0.142679,-9.326687,9.000575,-152.202817,-9.306936,8.925881,-151.819697,0.077261,-0.383121,true,none
1785677882.044065,true,false,AUTO.LOITER,true,true,0.043354,-9.326196,9.000279,-152.124402,-9.318133,8.972675,-151.847993,0.028757,-0.276408,true,none
1785677883.044188,true,false,AUTO.LOITER,true,true,0.036554,-9.326000,8.999577,-152.113313,-9.324814,8.997050,-151.868773,0.002791,-0.244540,true,none
1785677884.044023,true,false,AUTO.LOITER,true,true,0.038852,-9.325500,8.999276,-152.136494,-9.327803,9.005215,-151.892994,0.006369,-0.243499,true,none
1785677885.044049,true,false,AUTO.LOITER,true,true,0.132892,-9.326457,9.000426,-152.231521,-9.328707,9.005648,-151.918860,0.005686,-0.312661,true,none
1785677886.044126,true,false,AUTO.LOITER,true,true,0.043522,-9.325997,8.999997,-152.175778,-9.327485,9.004553,-151.944470,0.004793,-0.231308,true,none
1785677887.044024,true,false,AUTO.LOITER,true,true,0.043952,-9.326441,9.000615,-152.282225,-9.325814,9.002809,-151.970844,0.002281,-0.311380,true,none
1785677888.044025,true,false,AUTO.LOITER,true,true,0.037557,-9.326931,9.001235,-152.243323,-9.324439,9.001451,-151.985429,0.002502,-0.257894,true,none
1785677889.044030,true,false,AUTO.LOITER,true,true,0.143356,-9.325875,9.000889,-152.251981,-9.323790,9.000386,-152.017672,0.002145,-0.234309,true,none
1785677890.044094,true,false,AUTO.LOITER,true,true,0.038646,-9.325586,9.000744,-152.490381,-9.323359,8.997513,-152.042214,0.003925,-0.448167,true,none
1785677891.044024,true,false,AUTO.LOITER,true,true,0.041589,-9.326425,9.001864,-152.537289,-9.323601,8.995556,-152.067826,0.006911,-0.469462,true,none
1785677892.044018,true,false,AUTO.LOITER,true,true,0.041984,-9.326335,9.001652,-152.364218,-9.325469,8.994858,-152.103596,0.006850,-0.260622,true,none
1785677893.044098,true,false,AUTO.LOITER,true,true,0.043326,-9.326099,9.001300,-152.185514,-9.323759,8.986475,-152.144275,0.015009,-0.041239,true,none
1785677894.044026,true,false,AUTO.LOITER,true,true,0.043314,-9.326682,9.002120,-152.367641,-9.321264,8.964727,-152.162584,0.037783,-0.205057,true,none
1785677895.044034,true,false,AUTO.LOITER,true,true,0.043951,-9.326658,9.002347,-152.664741,-9.321309,8.969398,-152.181493,0.033380,-0.483248,true,none
1785677896.044018,true,false,AUTO.LOITER,true,true,0.116256,-9.324886,9.000388,-152.391700,-9.322577,8.984053,-152.214016,0.016498,-0.177684,true,none
1785677897.044024,true,false,AUTO.LOITER,true,true,0.037161,-9.325056,9.000420,-152.696462,-9.322809,8.992735,-152.247189,0.008007,-0.449274,true,none
1785677898.044029,true,false,AUTO.LOITER,true,true,0.041399,-9.325058,9.001146,-152.368176,-9.322631,8.998252,-152.271275,0.003777,-0.096901,true,none
1785677899.044022,true,false,AUTO.LOITER,true,true,0.042387,-9.324037,8.999993,-152.358514,-9.322850,9.001049,-152.292433,0.001589,-0.066081,true,none
1785677900.044030,true,false,AUTO.LOITER,true,true,0.141829,-9.324974,9.001094,-152.748590,-9.323373,9.002069,-152.312362,0.001875,-0.436227,true,none
1785677901.044027,true,false,AUTO.LOITER,true,true,0.042797,-9.324520,9.000941,-152.340024,-9.324514,9.001710,-152.335310,0.000769,-0.004714,true,none
1785677902.043999,true,false,AUTO.LOITER,true,true,0.042534,-9.324325,9.000694,-152.337189,-9.324739,9.000799,-152.344459,0.000428,0.007270,true,none
1785677903.044047,true,false,AUTO.LOITER,true,true,0.144135,-9.324307,9.001156,-152.161829,-9.324398,8.999952,-152.358490,0.001207,0.196661,true,none
1785677904.044381,true,false,AUTO.LOITER,true,true,0.018942,-9.324698,9.002000,-152.283851,-9.324652,8.998298,-152.378888,0.003702,0.095037,true,none
1785677905.044033,true,false,AUTO.LOITER,true,true,0.043172,-9.325538,9.002431,-152.348909,-9.327026,8.997534,-152.386949,0.005119,0.038040,true,none
1785677906.044041,true,false,AUTO.LOITER,true,true,0.041732,-9.324093,9.001695,-152.344777,-9.328244,8.997890,-152.403285,0.005631,0.058508,true,none
1785677907.044031,true,false,AUTO.LOITER,true,true,0.141392,-9.324059,9.001686,-152.618152,-9.326104,8.998762,-152.415736,0.003568,-0.202416,true,none
1785677908.044033,true,false,AUTO.LOITER,true,true,0.041645,-9.323539,9.001627,-152.541012,-9.323561,8.998923,-152.430446,0.002704,-0.110566,true,none
